file_name,relative_path,file_type,file_size,modified_time,possible_version_group,read_status,sheet,rows,columns,fields,preview_masked,date_candidates,date_range,possible_grain,candidate_keys,duplicate_rows,has_formula,notes
非药商务绩效+热销价+商家进度统计_2026-07-22_sub_高运.xlsx,绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-22_sub_高运.xlsx,xlsx,106261,2026-07-22T16:00:55,非药商务绩效+热销价+商家进度统计_DATE_sub_高运,READABLE,新开商业情况历史版,318,47,供应商ID | 商业开店日期 | 商业首单日期 | 供应商省份 | 状态 | 商业保证金 | 保证金余额 | business_scope | 主营业务关键词 | type_scope | busi_scope | 分类经营范围 | 商品经营范围 | 冻结状态 | 实时在架sku数 | 主店铺ID | 月份 | GMV | 之前月份的峰值 | 增量gmv | 在架天数5天以上sku数 | 日期_dt | 参考月份_dt | 月份_dt | 月份差 | 商务对接人 | 简称 | 供应商证件全称 | 运营名称 | 一线品牌品类gmv | 动销店数 | 分店GMV | 新开有效 | 非重点品gmv | 之前月份的非重点品峰值 | 之前月份的重点品峰值 | 非重点品增量gmv | 重点品增量gmv | 保证金水平 | 商业类型 | 有效计件 | 开店月份 | 首单月份 | 增量分享标记 | 当月是否5万 | 日均gmv | 预估五万达成,"22679 | 20250829 | 20250917.0 | 江西省 | 有效 | 100000 | 100000 | 6,7,8,12,21 | 生活用品,外用,消毒用品,计生用品,化妆品 | None | 10,11,12,9 | None | 医疗器械（一类）,日用品,化妆品,消毒产品 | 0 | 33 | 22679 | 2026-07 | 23593.68 | 36585.54 | 0 | 33 | 2025-09-17 00:00:00 | 2025-10-17 00:00:00 | 2026-07-01 00:00:00 | 9 | 高运 | 江西古戈尔商贸 | 江西古戈尔商贸有限公司 | 高运 | 0 | 284 | 23593.68 | 无效 | 23593.68 | 36585.54 | 0 | 0 | 0 | 100000 | 普通店 | 0 | 2025-08 | 2025-09 | 0 | 0 | 1123.508571428571 | 0 || 22862 | 20250918 | 20251017.0 | 四川省 | 有效 | 100000 | 99926.6 | 0,2,6,8,21,28 | 生活用品,医疗器械,保健品,消毒用品,食品,计生用品 | None | 19,16,12,11,10,9,8,6 | None | 医疗器械（一类）,日用品,化妆品,消毒产品,保健食品,医疗器械（二类免备案... | 0 | 148 | 22862 | 2026-07 | 70986.71 | 476864.78 | 0 | 152 | 2025-10-17 00:00:00 | 2025-11-17 00:00:00 | 2026-07-01 00:00:00 | 8 | 高运 | 四川众恩德科技 | 四川众恩德科技有限公司 | 高运 | 46285.55 | 632 | 70986.71 | 无效 | 24701.16 | 40898.06 | 442572.18 | 0 | 0 | 100000 | 普通店 | 0 | 2025-09 | 2025-10 | 0 | 1 | <PHONE_MASKED> | 1 || 22917 | 20250925 | 20250926.0 | 四川省 | 有效 | 100000 | 98782.12 | 0,2,3,6,7,8 | 生活用品,医疗器械,保健品,营养品,计生用品,化妆品 | None | 19,16,12,11,10,9,8,6 | None | 医疗器械（一类）,日用品,化妆品,消毒产品,保健食品,医疗器械（二类免备案... | 0 | 954 | 22917 | 2026-07 | 240366.99 | 558654.71 | 0 | 965 | 2025-09-26 00:00:00 | 2025-10-26 00:00:00 | 2026-07-01 00:00:00 | 9 | 高运 | 成都天蕊贸易 | 成都天蕊贸易有限公司 | 高运 | 214885.86 | 1167 | 178532.33 | 无效 | 25481.13 | 73409.32999999996 | 485245.38 | 0 | 0 | 100000 | 普通店 | 0 | 2025-09 | 2025-09 | 0 | 1 | 8501.539523809523 | 1",商业开店日期 | 商业首单日期 | 月份 | 日期_dt | 参考月份_dt | 月份_dt | 开店月份 | 首单月份,商业开店日期:2025-08-29..2026-07-17 | 商业首单日期:2025-09-17..2026-07-21 | 月份:2025-01-01..2026-07-01 | 日期_dt:2025-09-17..2026-07-21 | 参考月份_dt:2025-10-17..2026-08-21 | 月份_dt:2025-01-01..2026-07-01 | 开店月份:2025-08-01..2026-07-01 | 首单月份:2025-09-01..2026-07-01,unknown_pending_business_confirmation,供应商ID | 主店铺ID,7,False,Workbook sheet profiled locally; no source rows copied to output.
非药商务绩效+热销价+商家进度统计_2026-07-22_sub_高运.xlsx,绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-22_sub_高运.xlsx,xlsx,106261,2026-07-22T16:00:55,非药商务绩效+热销价+商家进度统计_DATE_sub_高运,READABLE,医疗器械经营店,1,29,药店ID | 省份 | 市区 | full_name | 在药师帮注册日期 | 启用日期 | 药店首单日期 | BD | 是否添加微信 | 药采购权限审核通过日期 | 最近一次申请药采购权限时间 | 商务对接人 | 美团评级 | 标签 | 对接 | 负责人1 | 负责人2 | 商家组负责人 | 线索提供人* | 激励 | BD线索 | a202601 | a202602 | a202603 | a202604 | a202605 | a202606 | a202607 | 新开标签,3389366 | 重庆市 | 重庆市 | 重庆康美迪贸易有限公司 | 2024-08-27 14:21:20 | 2025-09-13 11:04:56 | 2025-11-13 14:23:27 | 唐雯琦 | 0 | 2025-09-13 11:04:56 | 2025-09-13 11:04:56 | 高运 | 0 | None | None | None | None | nan | nan | nan | nan | 0 | 0 | 0 | 0 | 0 | 0 | 0 | None,在药师帮注册日期 | 启用日期 | 药店首单日期 | 药采购权限审核通过日期 | 最近一次申请药采购权限时间,在药师帮注册日期:2024-08-27..2024-08-27 | 启用日期:2025-09-13..2025-09-13 | 药店首单日期:2025-11-13..2025-11-13 | 药采购权限审核通过日期:2025-09-13..2025-09-13 | 最近一次申请药采购权限时间:2025-09-13..2025-09-13,unknown_pending_business_confirmation,药店ID,0,False,Workbook sheet profiled locally; no source rows copied to output.
非药商务绩效+热销价+商家进度统计_2026-07-22_sub_高运.xlsx,绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-22_sub_高运.xlsx,xlsx,106261,2026-07-22T16:00:55,非药商务绩效+热销价+商家进度统计_DATE_sub_高运,READABLE,新开商业补充保证金情况,1,10,供应商ID | 月份 | 简称 | 状态 | 商务对接人 | 最新保证金水平 | 过去保证金水平 | 过去有效计件 | 补充新开系数 | 最新当月有效计件,24447 | 2026-04 | 成都德善堂生物科技 | 有效 | 高运 | 100000 | 10000 | 0.2 | 0 | 0,月份,月份:2026-04-01..2026-04-01,unknown_pending_business_confirmation,供应商ID,0,False,Workbook sheet profiled locally; no source rows copied to output.
非药商务绩效+热销价+商家进度统计_2026-07-27_sub_高运.xlsx,绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-27_sub_高运.xlsx,xlsx,119556,2026-07-27T11:28:16,非药商务绩效+热销价+商家进度统计_DATE_sub_高运,READABLE,总体目标,7,21,月份 | 商务对接人 | 非重点品增量gmv | 重点品增量gmv | 新开6个月内5万商家数 | 开店商业数 | 首单商业数 | 品牌店开店商业数 | 有效新开数 | 当月订单数 | 当月商家原因售后订单数 | 上月订单数 | 上月商家原因售后订单数 | 当月商家原因售后订单率 | 上月商家原因售后订单率 | 当月商家原因售后订单率环比 | 售后备注 | 补充新开系数 | 新开系数 | 对应每家计件奖金 | 破峰提成系数,2026-02 | 高运 | <PHONE_MASKED> | 49572.46999999999 | 4 | None | 1 | None | 1.2 | 9530 | 167 | 9566 | 127 | <PHONE_MASKED> | <PHONE_MASKED> | <PHONE_MASKED> | 绩效扣除10% | 0 | 1.2 | 0 | 0 || 2026-05 | 高运 | 51825.07 | 13129.34 | 5 | 4 | 5 | 1 | 1.3 | 16095 | 363 | 14020 | 293 | 0.02255358807082945 | 0.02089871611982881 | <PHONE_MASKED> | 绩效扣除10% | 0 | 1.3 | 0 | 0 || 2026-07 | 高运 | 84925.55000000002 | 148188.73 | 11 | 4 | 3 | None | 1.1 | 17367 | 322 | 18944 | 486 | <PHONE_MASKED> | 0.02565456081081081 | -0.2772859742271718 | 无事发生 | 0 | 1.1 | 0 | 0,月份,月份:2026-01-01..2026-07-01,unknown_pending_business_confirmation,,0,False,Workbook sheet profiled locally; no source rows copied to output.
非药商务绩效+热销价+商家进度统计_2026-07-27_sub_高运.xlsx,绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-27_sub_高运.xlsx,xlsx,119556,2026-07-27T11:28:16,非药商务绩效+热销价+商家进度统计_DATE_sub_高运,READABLE,商业售后情况统计,20,8,月份 | 商务对接人1 | 当月订单数 | 当月商家原因售后订单数 | 上月订单数 | 上月商家原因售后订单数 | 当月商家原因售后订单率 | 上月商家原因售后订单率,202512 | 高运 | 6586 | 99 | 7139 | 104 | <PHONE_MASKED> | <PHONE_MASKED> || 202503 | 高运 | 1200 | 65 | 1228 | 88 | <PHONE_MASKED> | <PHONE_MASKED> || 202502 | 高运 | 1228 | 88 | 1036 | 57 | <PHONE_MASKED> | <PHONE_MASKED>,月份,月份:2024-12-01..2026-07-01,unknown_pending_business_confirmation,,0,False,Workbook sheet profiled locally; no source rows copied to output.
非药商务绩效+热销价+商家进度统计_2026-07-27_sub_高运.xlsx,绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-27_sub_高运.xlsx,xlsx,119556,2026-07-27T11:28:16,非药商务绩效+热销价+商家进度统计_DATE_sub_高运,READABLE,商业售后情况,250,17,月份 | 供应商ID | 供应商名称 | 商业开店日期 | 当月订单数 | 上月订单数 | 当月售后订单数 | 上月售后订单数 | 当月商家原因售后订单数 | 上月商家原因售后订单数 | 商务对接人 | 供应商省份 | 运营名称 | 对应人 | 当月商家原因售后订单率 | 上月商家原因售后订单率 | 商家原因售后订单率环比,202510 | 22940 | 四川壹贝佳健康咨询 | 20250928 | 1077 | 1 | 42 | 0 | 8 | 0 | 高运 | 四川省 | 高运 | 高运 | <ID_MASKED> | 0 | 0 || 202602 | 21964 | 四川承泰仁商贸 | 20250619 | 350 | 396 | 12 | 6 | 3 | 1 | 高运 | 四川省 | 高运 | 高运 | <PHONE_MASKED> | <ID_MASKED> | 2.394285714285714 || 202605 | 24474 | 成都三合力医疗用品 | 20260325 | 9 | 4 | 0 | 0 | 0 | 0 | 高运 | 四川省 | 高运 | 高运 | 0 | 0 | 0,月份 | 商业开店日期,月份:2024-12-01..2026-07-01 | 商业开店日期:2023-01-12..2026-07-15,unknown_pending_business_confirmation,供应商ID,0,False,Workbook sheet profiled locally; no source rows copied to output.
非药商务绩效+热销价+商家进度统计_2026-07-27_sub_高运.xlsx,绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-27_sub_高运.xlsx,xlsx,119556,2026-07-27T11:28:16,非药商务绩效+热销价+商家进度统计_DATE_sub_高运,READABLE,商业每月GMV,38,58,供应商ID | 供应商名称 | 供应商证件名称 | 供应商省份 | 供应商城市 | 商业类型 | 商业开店日期 | 商业首单日期 | 状态 | a202607 | a202606 | a202605 | a202604 | a202603 | a202602 | a202601 | a202512 | a202511 | a202510 | a202509 | a202508 | a202507 | a202506 | a202505 | a202504 | a202503 | a202502 | a202501 | a202412 | a202411 | a202410 | a202409 | a202408 | a202407 | a202406 | a202405 | a202404 | a202403 | a202402 | a202401 | a202312 | a202311 | a202310 | a202309 | a202308 | a202307 | a202306 | a202305 | a202304 | a202303 | a202302 | a202301 | 商务对接人 | 简称 | 运营名称 | 对应人 | 主店铺ID | 合并统计店铺,11628 | 子钦医疗 | 子钦医疗器械（重庆）股份有限公司 | 重庆市 | 重庆市 | None | 20230112 | 20230707 | 有效 | 2596.2 | 1181 | 300 | 528 | 2176 | 1478 | 664 | 984 | 210 | 210 | 64 | 845 | 1398 | 906 | 175 | 745 | 613 | 1345 | 2055 | 175 | 1763 | 3198.8 | 2267 | 2305.9 | 4457.9 | 3969.42 | 1632.9 | 1848.9 | 1900.9 | 2435.34 | 4624.75 | 849.54 | 977.58 | 325.24 | 314.95 | 0 | 100 | 0 | 0 | 0 | 0 | 0 | 0 | 高运 | 子钦医疗 | None | 高运 | 11628 | 子钦医疗 || 11984 | 四川北尘 | 四川省北尘医药科技有限公司 | 四川省 | 成都市 | None | 20230216 | 20230308 | 有效 | 37005 | 36901.56 | 44156.78 | 44120.67 | 63283.81 | 52528.5 | 59338.99 | 82448.34 | 47545.26 | 70992.39 | 73251.71 | 63355.03 | 41128.81 | 30131.56 | 30319.78 | 125657.71 | 126389.26 | 42059.48 | 51651.49 | 49892.86 | 65085.17 | 77585.72 | 79720.73 | 56772.47 | 49677.17 | 73864.91 | 60790.03 | 90706.07 | 121257.92 | 70187.27 | 94529.7 | 102807.2 | 112600.73 | 112943.43 | 89132.77 | 151644.67 | 169361.71 | 86209.46 | 189073.73 | 149466.67 | 66989.08 | 0 | 0 | None | 四川北尘 | 高运 | 高运 | 11984 | 四川北尘 || 21117 | 四川赤泉甘木生物科技 | 四川赤泉甘木生物科技有限公司 | 四川省 | 成都市 | None | 20250407 | 20250806 | 即将上架 | None | None | None | None | None | None | 753.97 | 812 | 3305.95 | 6072.6 | 1740 | 2950 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 高运 | 四川赤泉甘木生物科技 | 高运 | 高运 | 21117 | 四川赤泉甘木生物科技,商业开店日期 | 商业首单日期,商业开店日期:2023-01-12..2026-07-15 | 商业首单日期:2023-03-08..2026-07-21,unknown_pending_business_confirmation,供应商ID | 主店铺ID,0,False,Workbook sheet profiled locally; no source rows copied to output.
非药商务绩效+热销价+商家进度统计_2026-07-27_sub_高运.xlsx,绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-27_sub_高运.xlsx,xlsx,119556,2026-07-27T11:28:16,非药商务绩效+热销价+商家进度统计_DATE_sub_高运,READABLE,新开商业情况,25,30,供应商ID | 简称 | 供应商省份 | 状态 | 商业保证金 | 实时在架sku数 | 主店铺ID | 月份 | GMV | 之前月份的峰值 | 在架天数5天以上sku数 | 月份差 | 商务对接人 | 动销店数 | 分店GMV | 新开有效 | 一线品牌品类gmv | 非重点品gmv | 之前月份的非重点品峰值 | 之前月份的重点品峰值 | 非重点品增量gmv | 重点品增量gmv | 保证金水平 | 有效计件 | 商业类型 | 开店月份 | 首单月份 | 增量分享标记 | 当月是否5万 | 预估五万达成,23871 | 好品惠 | 广东省 | 有效 | 50000 | 37 | 23871 | 2026-07 | 10512.76 | 9930.24 | 37 | 5 | 高运 | 35 | 10512.76 | 无效 | 8013.73 | 2499.030000000001 | 1128.6 | 8801.64 | 1370.43 | 0 | 50000 | 0 | 品牌店 | 2026-01 | 2026-02 | 0 | 0 | 0 || 24075 | 好尔思健康 | 四川省 | 有效 | 20000 | 738 | 22917 | 2026-07 | 328488.74 | 558654.71 | 770 | 5 | 高运 | 565 | 84034.64 | 无效 | 293204.18 | 35284.56 | 73409.32999999996 | 485245.38 | 0 | 0 | 20000 | 0 | 分店 | 2026-01 | 2026-01 | 0 | 1 | 1 || 24236 | 重庆即美购供应链管理 | 重庆市 | 有效 | 100000 | 31 | 24236 | 2026-07 | 590.56 | 1496.82 | 32 | 3 | 高运 | 12 | 590.56 | 无效 | 178.2 | 412.36 | 702.5 | 1264.06 | 0 | 0 | 20000 | 0 | 特殊政策新店 | 2026-03 | 2026-03 | 0 | 0 | 0,月份 | 开店月份 | 首单月份,月份:2026-07-01..2026-07-01 | 开店月份:2026-01-01..2026-07-01 | 首单月份:2026-01-01..2026-07-01,unknown_pending_business_confirmation,供应商ID | 主店铺ID,0,False,Workbook sheet profiled locally; no source rows copied to output.
非药商务绩效+热销价+商家进度统计_2026-07-27_sub_高运.xlsx,绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-27_sub_高运.xlsx,xlsx,119556,2026-07-27T11:28:16,非药商务绩效+热销价+商家进度统计_DATE_sub_高运,READABLE,新开商业情况历史版,279,47,供应商ID | 商业开店日期 | 商业首单日期 | 供应商省份 | 状态 | 商业保证金 | 保证金余额 | business_scope | 主营业务关键词 | type_scope | busi_scope | 分类经营范围 | 商品经营范围 | 冻结状态 | 实时在架sku数 | 主店铺ID | 月份 | GMV | 之前月份的峰值 | 增量gmv | 在架天数5天以上sku数 | 日期_dt | 参考月份_dt | 月份_dt | 月份差 | 商务对接人 | 简称 | 供应商证件全称 | 运营名称 | 一线品牌品类gmv | 动销店数 | 分店GMV | 新开有效 | 非重点品gmv | 之前月份的非重点品峰值 | 之前月份的重点品峰值 | 非重点品增量gmv | 重点品增量gmv | 保证金水平 | 商业类型 | 有效计件 | 开店月份 | 首单月份 | 增量分享标记 | 当月是否5万 | 日均gmv | 预估五万达成,"22679 | 20250829 | 20250917.0 | 江西省 | 有效 | 100000 | 100000 | 6,7,8,12,21 | 生活用品,外用,消毒用品,计生用品,化妆品 | None | 10,11,12,9 | None | 医疗器械（一类）,日用品,化妆品,消毒产品 | 0 | 33 | 22679 | 2026-07 | 28682.78 | 36585.54 | 0 | 33 | 2025-09-17 00:00:00 | 2025-10-17 00:00:00 | 2026-07-01 00:00:00 | 9 | 高运 | 江西古戈尔商贸 | 江西古戈尔商贸有限公司 | 高运 | 0 | 333 | 28682.78 | 无效 | 28682.78 | 36585.54 | 0 | 0 | 0 | 100000 | 普通店 | 0 | 2025-08 | 2025-09 | 0 | 0 | <PHONE_MASKED> | 0 || 22862 | 20250918 | 20251017.0 | 四川省 | 有效 | 100000 | 99926.6 | 0,2,6,8,21,28 | 生活用品,医疗器械,保健品,消毒用品,食品,计生用品 | None | 19,16,12,11,10,9,8,6 | None | 医疗器械（一类）,日用品,化妆品,消毒产品,保健食品,医疗器械（二类免备案... | 0 | 152 | 22862 | 2026-07 | 87976.09 | 476864.78 | 0 | 152 | 2025-10-17 00:00:00 | 2025-11-17 00:00:00 | 2026-07-01 00:00:00 | 8 | 高运 | 四川众恩德科技 | 四川众恩德科技有限公司 | 高运 | 62995.8 | 777 | 87976.09 | 无效 | 24980.28999999999 | 40898.06 | 442572.18 | 0 | 0 | 100000 | 普通店 | 0 | 2025-09 | 2025-10 | 0 | 1 | 3383.695769230769 | 1 || 22917 | 20250925 | 20250926.0 | 四川省 | 有效 | 100000 | 98768.96 | 0,2,3,6,7,8 | 生活用品,医疗器械,保健品,营养品,计生用品,化妆品 | None | 19,16,12,11,10,9,8,6 | None | 医疗器械（一类）,日用品,化妆品,消毒产品,保健食品,医疗器械（二类免备案... | 0 | 956 | 22917 | 2026-07 | 328488.74 | 558654.71 | 0 | 972 | 2025-09-26 00:00:00 | 2025-10-26 00:00:00 | 2026-07-01 00:00:00 | 9 | 高运 | 成都天蕊贸易 | 成都天蕊贸易有限公司 | 高运 | 293204.18 | 1449 | 244454.1 | 无效 | 35284.56 | 73409.32999999996 | 485245.38 | 0 | 0 | 100000 | 普通店 | 0 | 2025-09 | 2025-09 | 0 | 1 | 9402.08076923077 | 1",商业开店日期 | 商业首单日期 | 月份 | 日期_dt | 参考月份_dt | 月份_dt | 开店月份 | 首单月份,商业开店日期:2025-08-29..2026-07-17 | 商业首单日期:2025-09-17..2026-07-21 | 月份:2025-01-01..2026-07-01 | 日期_dt:2025-09-17..2026-07-21 | 参考月份_dt:2025-10-17..2026-08-21 | 月份_dt:2025-01-01..2026-07-01 | 开店月份:2025-08-01..2026-07-01 | 首单月份:2025-09-01..2026-07-01,unknown_pending_business_confirmation,供应商ID | 主店铺ID,0,False,Workbook sheet profiled locally; no source rows copied to output.
非药商务绩效+热销价+商家进度统计_2026-07-27_sub_高运.xlsx,绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-27_sub_高运.xlsx,xlsx,119556,2026-07-27T11:28:16,非药商务绩效+热销价+商家进度统计_DATE_sub_高运,READABLE,医疗器械经营店,1,29,药店ID | 省份 | 市区 | full_name | 在药师帮注册日期 | 启用日期 | 药店首单日期 | BD | 是否添加微信 | 药采购权限审核通过日期 | 最近一次申请药采购权限时间 | 商务对接人 | 美团评级 | 标签 | 对接 | 负责人1 | 负责人2 | 商家组负责人 | 线索提供人* | 激励 | BD线索 | a202601 | a202602 | a202603 | a202604 | a202605 | a202606 | a202607 | 新开标签,3389366 | 重庆市 | 重庆市 | 重庆康美迪贸易有限公司 | 2024-08-27 14:21:20 | 2025-09-13 11:04:56 | 2025-11-13 14:23:27 | 唐雯琦 | 0 | 2025-09-13 11:04:56 | 2025-09-13 11:04:56 | 高运 | 0 | None | None | None | None | nan | nan | nan | nan | 0 | 0 | 0 | 0 | 0 | 0 | 0 | None,在药师帮注册日期 | 启用日期 | 药店首单日期 | 药采购权限审核通过日期 | 最近一次申请药采购权限时间,在药师帮注册日期:2024-08-27..2024-08-27 | 启用日期:2025-09-13..2025-09-13 | 药店首单日期:2025-11-13..2025-11-13 | 药采购权限审核通过日期:2025-09-13..2025-09-13 | 最近一次申请药采购权限时间:2025-09-13..2025-09-13,unknown_pending_business_confirmation,药店ID,0,False,Workbook sheet profiled locally; no source rows copied to output.
非药商务绩效+热销价+商家进度统计_2026-07-27_sub_高运.xlsx,绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-27_sub_高运.xlsx,xlsx,119556,2026-07-27T11:28:16,非药商务绩效+热销价+商家进度统计_DATE_sub_高运,READABLE,新开商业补充保证金情况,1,10,供应商ID | 月份 | 简称 | 状态 | 商务对接人 | 最新保证金水平 | 过去保证金水平 | 过去有效计件 | 补充新开系数 | 最新当月有效计件,24447 | 2026-04 | 成都德善堂生物科技 | 有效 | 高运 | 100000 | 10000 | 0.2 | 0 | 0,月份,月份:2026-04-01..2026-04-01,unknown_pending_business_confirmation,供应商ID,0,False,Workbook sheet profiled locally; no source rows copied to output.
非药商务绩效+热销价+商家进度统计_2026-07-28_sub_高运.xlsx,绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-28_sub_高运.xlsx,xlsx,100335,2026-07-28T09:07:51,非药商务绩效+热销价+商家进度统计_DATE_sub_高运,READABLE,总体目标,7,21,月份 | 商务对接人 | 非重点品增量gmv | 重点品增量gmv | 新开6个月内5万商家数 | 开店商业数 | 首单商业数 | 品牌店开店商业数 | 有效新开数 | 当月订单数 | 当月商家原因售后订单数 | 上月订单数 | 上月商家原因售后订单数 | 当月商家原因售后订单率 | 上月商家原因售后订单率 | 当月商家原因售后订单率环比 | 售后备注 | 补充新开系数 | 新开系数 | 对应每家计件奖金 | 破峰提成系数,2026-06 | 高运 | 2977.01999999994 | 234627.48 | 6 | 4 | 5 | 1 | 1.4 | 18099 | 454 | 16059 | 359 | 0.02508425879882866 | 0.02235506569524877 | <PHONE_MASKED> | 绩效扣除10% | 0 | 1.4 | 0 | 0 || 2026-01 | 高运 | 66843.96000000004 | 268649.8700000001 | 3 | 2 | 1 | None | 0 | 9573 | 127 | 6586 | 99 | <PHONE_MASKED> | <PHONE_MASKED> | <PHONE_MASKED> | 无事发生 | 0 | 0 | 0 | 0 || 2026-04 | 高运 | 9604.430000000002 | 249728.71 | 5 | 4 | 5 | None | 1.2 | 14020 | 293 | 13624 | 207 | 0.02089871611982881 | <PHONE_MASKED> | 0.3754787846210037 | 绩效扣除10% | 0 | 1.2 | 0 | 0,月份,月份:2026-01-01..2026-07-01,unknown_pending_business_confirmation,,0,False,Workbook sheet profiled locally; no source rows copied to output.
非药商务绩效+热销价+商家进度统计_2026-07-28_sub_高运.xlsx,绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-28_sub_高运.xlsx,xlsx,100335,2026-07-28T09:07:51,非药商务绩效+热销价+商家进度统计_DATE_sub_高运,READABLE,商业售后情况统计,20,8,月份 | 商务对接人1 | 当月订单数 | 当月商家原因售后订单数 | 上月订单数 | 上月商家原因售后订单数 | 当月商家原因售后订单率 | 上月商家原因售后订单率,202605 | 高运 | 16059 | 359 | 14020 | 293 | 0.02235506569524877 | 0.02089871611982881 || 202501 | 高运 | 1036 | 57 | 1123 | 49 | <PHONE_MASKED> | <PHONE_MASKED> || 202601 | 高运 | 9573 | 127 | 6586 | 99 | <PHONE_MASKED> | <PHONE_MASKED>,月份,月份:2024-12-01..2026-07-01,unknown_pending_business_confirmation,,0,False,Workbook sheet profiled locally; no source rows copied to output.
非药商务绩效+热销价+商家进度统计_2026-07-28_sub_高运.xlsx,绩效与商家销售额汇总\01_绩效\非药商务绩效+热销价+商家进度统计_2026-07-28_sub_高运.xlsx,xlsx,100335,2026-07-28T09:07:51,非药商务绩效+热销价+商家进度统计_DATE_sub_高运,READABLE,商业售后情况,243,17,月份 | 供应商ID | 供应商名称 | 商业开店日期 | 当月订单数 | 上月订单数 | 当月售后订单数 | 上月售后订单数 | 当月商家原因售后订单数 | 上月商家原因售后订单数 | 商务对接人 | 供应商省份 | 运营名称 | 对应人 | 当月商家原因售后订单率 | 上月商家原因售后订单率 | 商家原因售后订单率环比,202602 | 22862 | 四川众恩德科技 | 20250918 | 878 | 756 | 48 | 29 | 22 | 10 | 高运 | 四川省 | 高运 | 高运 | 0.02505694760820045 | <PHONE_MASKED> | 0.8943052391799544 || 202605 | 24075 | 好尔思健康 | 20260128 | 844 | 885 | 33 | 43 | 17 | 26 | 高运 | 四川省 | 高运 | 高运 | <PHONE_MASKED> | 0.02937853107344633 | <PHONE_MASKED> || 202503 | 11628 | 子钦医疗 | 20230112 | 5 | 3 | 2 | 0 | 0 | 0 | 高运 | 重庆市 | None | 高运 | 0 | 0 | 0,月份 | 商业开店日期,月份:2024-12-01..2026-07-01 | 商业开店日期:2023-01-12..2026-07-07,unknown_pending_business_confirmation,供应商ID,0,False,Workbook sheet profiled locally; no source rows copied to output.
